ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity
VPS26B	2	1	0.000179671615667724	1	11	1	24633073746432.4	NA
ARAF	14	9	0.00198562845652815	0.0835706557252346	10	20	3009612330535483	0.0897435897435897
ANXA5	3	1	2.83994654819896e-06	0.5	11	2	6154284593.28164	0
ABCD4	3	1	6.39216686068472e-07	0.5	12	2	312507545.332433	0
BCL6	22	6	0.00109641841018713	0.050679741162456	10	25	919065744663880	0.019047619047619
HSPB8	5	2	1.53399189825528e-05	0.25	11	4	179798470863.264	0
CCND2	8	6	0.00155409677026712	0.160426851277484	10	13	1843058407734253	0.285714285714286
TENT5A	8	5	0.000469284752545407	0.142857142857143	10	7	168096102889446	0
HARS	2	1	6.88144775399995e-05	1	11	1	3613604666427.29	NA
CD40	15	8	0.00250191526595902	0.0736237073832483	10	17	4779016703277804	0.032967032967033
APBA1	7	3	2.79148254016364e-05	0.211699459876543	11	8	594731735334.957	0.133333333333333
APTX	9	6	0.00132738292680963	0.127207634083045	10	9	1344511000065784	0.0357142857142857
MCTS1	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
HK3	6	3	3.31361569042244e-05	0.2	11	5	838895857677.271	0
TANGO6	3	2	5.42971967562161e-05	0.5	11	2	2250251912277.67	0
INHBA	7	3	3.09833036999031e-05	0.209892290249433	11	7	732577251482.165	0.0666666666666667
CYP1A2	2	1	2.52569784537686e-08	1	13	1	488932.452141341	NA
SLC32A1	2	1	5.42222030499731e-07	1	12	1	224395403.203017	NA
LDB3	4	1	4.27562622652566e-07	0.333333333333333	12	3	139513891.075029	0
EFNA3	5	4	0.00051202503325378	0.312460260416341	11	9	200064290334283	0.833333333333333
MAPKAP1	2	1	0.000359536219580307	1	11	1	98635955535203	NA
IREB2	2	1	0.000147863736295987	1	11	1	16683516634773.6	NA
HIST1H1E	10	5	0.000496750616573074	0.111111111111111	10	9	188294097862895	0
EGR1	5	3	0.000218576596351167	0.25	11	4	36530040457468	0
EXOSC7	13	6	0.000495377202171827	0.134588427878852	11	29	187379140962810	0.257575757575758
NXF1	20	11	0.0153162204222568	0.0615031310017895	10	41	179514916185517824	0.128654970760234
VPS33B	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
SGCD	3	1	0.000125591578181751	0.5	11	2	12035824413176.9	0
BLOC1S6	11	5	0.000250724912529887	0.160133333333333	10	14	47970975502944.4	0.0888888888888889
BAX	13	5	0.000463000211757237	0.110725851040004	10	17	163780490200642	0.0757575757575758
FAAP100	2	1	2.03947283253598e-05	1	11	1	317479426422.882	NA
GM2A	3	2	8.08285259022534e-06	0.5	12	2	49859202628.1813	0
RHOA	42	7	0.00236054565880915	0.0266744813751938	10	50	4252223515955572	0.0109756097560976
HTR3C	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
PPFIA2	2	1	7.10705537970497e-06	1	11	1	38547122869.6758	NA
AKT1	33	11	0.0120620552630833	0.0345355989605666	9	50	111022552102846496	0.0362903225806452
PTPRN	5	3	2.50413131182233e-05	0.25	10	4	479079056646.193	0
GOLGA4	3	2	1.40091857663393e-05	0.5	11	2	149934339379.508	0
CAND1	4	3	0.0011317431571666	0.333333333333333	11	3	977352270971145	0
PSMB8	2	1	0.000193847300387893	1	10	1	28679765062631.2	NA
CR2	6	3	3.3320914265624e-05	0.240493827160494	11	6	847241809063.445	0.1
TBCE	3	1	0.000120755556124757	0.5	11	2	11126638192801.1	0
CXCL16	2	1	5.0444466156841e-06	1	11	1	19423010254.15	NA
GLRX	4	2	0.000167527871789876	0.333333333333333	10	3	21417130340319.4	0
MMAA	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
FKBP2	4	3	7.31687587234941e-05	0.333333333333333	11	3	4090532439333.6	0
TPD52	2	1	5.8892790046035e-07	1	12	1	265213708.069312	NA
HES1	3	2	2.57249652919175e-05	0.5	11	2	505050095109.434	0
DSG1	3	2	5.50624763081e-06	0.5	11	2	23145352180.4138	0
PRMT2	12	8	0.00136171868997326	0.0961039682870704	10	15	1416082219488053	0.0727272727272727
COPA	21	12	0.000579944772061452	0.0950024476499491	10	104	256659879745757	0.442105263157895
GOLGA1	4	3	1.81710927182789e-05	0.391208269413398	11	4	252166951577.995	0.333333333333333
FERMT2	2	1	1.0053791922353e-05	1	11	1	77129749048.6	NA
FRA10AC1	5	2	2.28637177309309e-05	0.25	11	4	398921496411.675	0
MGST2	2	1	1.26198886221016e-06	1	12	1	1215409453.7681	NA
DR1	8	5	0.000325781003635867	0.186400402031026	10	11	81175389426676.3	0.19047619047619
SLC16A2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
GLUL	3	2	1.42830214170322e-05	0.5	11	2	155704817507.347	0
NELFE	6	4	0.000602083657074211	0.276688888888889	10	8	276652320446266	0.3
GPRASP1	19	6	0.000246392078909859	0.0555555555555556	10	18	46330755581881.3	0
LDB1	6	3	0.000217347742435361	0.2	11	5	36057109303496.8	0
ASAH1	4	2	0.000496193565338146	0.348845151486521	10	4	188011844313589	0.333333333333333
SFPQ	11	7	0.0109014336209218	0.10851680501115	10	13	90696402107316288	0.0666666666666667
IL6	7	4	0.000251484427026392	0.186267361111111	10	7	48263297993729.8	0.0666666666666667
AMH	5	3	1.51396471914748e-05	0.25	10	4	174935365838.078	0
DLAT	8	4	8.35299648878686e-05	0.28448223733938	10	14	5326045264760.06	0.333333333333333
ABCB7	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
CNOT1	7	3	6.90182827997276e-05	0.390885416666667	11	14	3634943343599.29	0.533333333333333
RUSC2	2	1	6.993860009452e-06	1	12	1	37336061337.8618	NA
CHRNA2	4	2	3.17941327236042e-16	0.611111111111111	1	4	3.49214878804919	0.333333333333333
C11orf1	2	1	7.91237926852162e-05	1	11	1	4895621385005.49	NA
ITGAL	7	4	0.000239870966413864	0.166666666666667	11	6	43906823247423.2	0
GARS	3	2	0.0017031402921364	0.5	10	2	2215599799169699	0
DPH3	3	1	7.39900900732623e-08	0.5	12	2	4178719.95153739	0
SYT16	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
FOXA2	3	2	0.000126129058660597	0.5	11	2	12139100926896.3	0
INSIG1	3	2	8.7311973229415e-05	0.5	11	2	5820611156306.41	0
UCP2	3	2	0.000950289209233217	0.5	10	2	689585738366591	0
CARD9	3	2	0.000184710466952566	0.604767573696145	11	3	26033512886748.5	1
EIF2B1	7	3	0.00414277688303274	0.236484159779614	11	8	13095839147557820	0.133333333333333
HEATR1	9	7	0.00208547623565952	0.165323906794222	11	20	3318641996361305	0.428571428571429
AMFR	8	4	0.000891344608383119	0.225804352353186	11	13	606236771472886	0.285714285714286
ACY1	2	1	4.19787726413878e-06	1	11	1	13451434123.4738	NA
MCRIP2	2	1	5.25557007837662e-05	1	11	1	2107891532686.69	NA
DRG1	4	2	6.13916700589947e-05	0.333333333333333	11	3	2877194438591.96	0
MAGEA11	6	2	2.31876104858936e-05	0.2	11	5	410827660047.505	0
PVR	4	2	1.40661744811889e-05	0.333333333333333	11	3	151027207478.598	0
LBP	2	1	1.15520075264156e-06	1	12	1	1018470327.24623	NA
FCHSD2	3	2	0.000169918778666135	0.5	10	2	22030910791858.1	0
BIRC3	12	8	0.0029994656242215	0.101329469138987	10	17	6865143660563596	0.109090909090909
ATP12A	2	1	1.08697889653348e-16	1	2	1	1.58909177830429	NA
BBS2	6	2	0.000423927837359635	0.315833333333333	11	7	137130948950940	0.2
FAN1	3	2	1.03711450296161e-05	0.5	11	2	82112481467.6357	0
GCK	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
TNFSF10	3	2	2.69326325503257e-05	0.5	11	2	553720806880.11	0
GAP43	4	3	0.000473327539402359	0.333333333333333	10	3	170971746135327	0
LIMS1	7	4	0.0029434664926825	0.166666666666667	10	6	6611107798491287	0
IL7	3	2	0.000163621853976797	0.5986328125	11	3	20428785062521.3	1
CHRNA5	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
ATP1B1	5	2	0.000382584151669532	0.25	11	4	111689220931838	0
KCNJ11	3	2	3.75338261052342e-07	0.888888888888889	12	3	107538615.56985	1
VPS13D	2	1	3.16967174316174e-07	1	12	1	137808676.425098	NA
BOC	4	2	3.20658774477376e-16	0.333333333333333	2	3	3.23900408267847	0
SERPINB2	2	1	1.57495805670387e-06	1	12	1	1893086605.15364	NA
CCDC106	5	4	0.000555001938180472	0.25	10	4	235342484775233	0
CCND3	10	5	0.000992343862756159	0.111111111111111	10	9	751478933042846	0
RRP1B	2	1	0.000293896930378966	1	11	1	65908273664997.2	NA
EDA	4	2	3.67594957099166e-05	0.333333333333333	11	3	1031107099574.39	0
DGKD	2	1	5.5017708414651e-06	1	11	1	23110654642.825	NA
RHO	2	1	1.4381639898415e-05	1	11	1	157968768289.3	NA
NFIB	3	2	1.51488973163924e-05	0.5	11	2	175435339185.066	0
DNAJC5	3	2	8.0821938550919e-05	0.557389795918367	11	3	4984564712744.44	1
SCG3	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
TNFRSF10C	3	2	2.25597240158346e-05	0.5	11	2	388714914735.49	0
CNOT3	2	1	1.31307722310381e-06	1	12	1	1315705368.03311	NA
CEBPB	18	9	0.00269947620915359	0.0608752795076115	10	21	5562370194402467	0.0294117647058824
PBX1	5	3	0.000791072361453389	0.25	10	4	477512007345407	0
PSPN	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
AHR	6	5	0.000443849943671135	0.2	10	5	150357174444134	0
STX11	5	3	0.000137498914053472	0.25	10	4	14429698487433.9	0
SCLT1	4	3	3.0667650419026e-06	0.405555555555556	12	4	7177366775.82606	0.333333333333333
HMOX1	2	1	2.52569784537686e-08	1	13	1	488932.452141341	NA
TWSG1	2	1	9.02874506721586e-09	1	12	1	62208.6399577118	NA
XBP1	2	1	3.47737494359651e-06	1	11	1	9227788701.45462	NA
SALL4	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
GYS1	2	1	1.40382771466404e-08	1	13	1	150378.445522807	NA
BMPER	2	1	7.79766493084614e-07	1	11	1	465109001.375188	NA
ACVR1B	5	3	5.35361799752581e-05	0.25	11	4	2187225536618.19	0
DHPS	4	2	4.08345909338736e-05	0.333333333333333	11	3	1274115943311.42	0
MC3R	2	1	8.59478333127421e-06	1	11	1	56378469392.1049	NA
DCTD	5	4	6.38979147480272e-05	0.25	11	4	3117628849746.59	0
THAP8	2	1	7.91237926852162e-05	1	11	1	4895621385005.51	NA
MBD3	5	3	0.00012402544593887	0.25	11	4	11763702594078.9	0
ELAVL4	2	1	6.69695660118636e-05	1	11	1	3450911943857.53	NA
BICD1	6	5	0.000464012425081528	0.205728943758573	10	6	164300037373974	0.1
CNDP1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
DDX19A	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
HSPBP1	2	1	0.000374935644587395	1	11	1	107267804218264	NA
L1CAM	3	2	4.34584700975502e-05	0.5	11	2	1441390535177.88	0
CALML3	2	1	2.36777353952363e-05	1	11	1	428322314410.342	NA
SEPT1	4	2	0.000448188968952039	0.333333333333333	10	3	153506129750828	0
TERF2IP	3	2	0.000182283446250649	0.5	10	2	25359772459305	0
CDH9	2	1	6.43197507698745e-07	1	12	1	315721218.055857	NA
PHKG1	2	1	1.05980442412014e-16	1	3	1	1.59060975640647	NA
TMEM230	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
CLPX	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
PHYHIP	10	5	0.000526785706570677	0.111111111111111	10	9	212343657076836	0
GP1BA	7	3	0.000520233983501718	0.189393827160494	10	7	206516730219883	0.0666666666666667
DUSP11	3	2	0.00093694857560819	0.5	11	2	671329909491589	0
GCH1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
DYNLRB2	5	4	2.04300029903558e-05	0.288052583830536	11	6	318485345446.72	0.333333333333333
IFT27	6	4	1.93372554844486e-05	0.296062262701224	11	8	285325747711.347	0.3
BMPR1B	11	5	0.00162582572166549	0.1	10	10	2016991818361225	0
EIF4G1	12	8	0.0736843257569077	0.102149310390835	10	23	4142858870690720256	0.218181818181818
MTRR	2	1	4.14242363253469e-05	1	11	1	1309797620903.35	NA
PNLIP	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
MYBL1	2	1	1.17587831239935e-05	1	11	1	105545165950.986	NA
PISD	2	1	5.76107338766185e-07	1	12	1	253258916.632409	NA
ZSCAN9	2	1	7.35930863440983e-06	1	12	1	41333401784.0099	NA
RAB5A	11	7	0.00242550713259056	0.106030485596708	9	13	4491398650927115	0.0666666666666667
GRIA1	3	2	1.60181751876987e-05	0.5	11	2	195793321680.178	0
SMCP	2	1	0.000142762006908358	1	11	1	15562852118638.3	NA
GLRX3	2	1	2.15418496876724e-05	1	11	1	354845583838.762	NA
ZIK1	2	1	3.37496718186976e-05	1	11	1	870750403692.404	NA
MCOLN1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
NAPA	5	4	3.0331949216067e-05	0.25	11	4	702560267665.244	0
CCR4	5	4	6.7339354390423e-05	0.258931617300932	11	6	3461345176253.61	0.333333333333333
CPE	4	2	0.000202466347382414	0.333333333333333	11	3	31385300404952.9	0
MPC2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
PAX5	3	2	5.83686494444763e-06	0.5	11	2	26042056312.846	0
ERCC1	10	6	0.00145649033496868	0.135388774378518	10	16	1619421565383768	0.194444444444444
SIGMAR1	2	1	1.03945432846863e-05	1	12	1	82445328880.7899	NA
DRD3	8	6	0.000577735624250666	0.146357641402149	10	9	254694804403429	0.0952380952380952
TACC1	3	2	0.00148522125346907	0.5	10	2	1703341153827410	0
BIRC2	8	5	0.00132795637073213	0.142857142857143	10	7	1345613081747095	0
ADAM19	4	2	2.18911896719038e-05	0.333333333333333	11	3	365687291344.71	0
SCARF1	2	1	9.2764489513868e-06	1	12	1	65662040291.0675	NA
RNF10	4	3	0.000514020943874287	0.333333333333333	11	3	201828087565065	0
IGBP1	8	5	0.000807791061111697	0.192847327044626	10	17	497961029063306	0.476190476190476
AHCYL2	2	1	5.55303061145844e-07	1	12	1	235336988.003932	NA
LDLR	5	3	0.00019660129410527	0.25	11	4	29494721760841.8	0
PLN	4	2	5.83621417438889e-06	0.333333333333333	11	3	26004724009.5289	0
KCND1	3	1	3.54708374027567e-06	0.5	11	2	9601465440.03101	0
ARL6IP1	4	2	1.63590801081317e-06	0.333333333333333	12	3	2042081764.02277	0
ABLIM1	4	2	7.35695135096092e-05	0.333333333333333	11	3	4136488610587.09	0
UPF2	12	7	0.0338608130674954	0.0938226358337368	10	14	874892709558745984	0.0545454545454545
TRAPPC11	2	1	1.26198886221016e-06	1	12	1	1215409453.7681	NA
RXFP1	2	1	2.74692286453865e-05	1	11	1	575943902449.088	NA
CNR1	3	2	1.25655301309575e-05	0.5	11	2	120503806272.458	0
SLC4A4	3	1	7.7217550851499e-07	0.5	12	2	455023184.21867	0
UGGT2	2	1	2.33354529662409e-07	1	12	1	41571568.8230359	NA
FAIM2	2	1	0.000524818893543485	1	10	1	210169735577066	NA
EFNA4	5	4	0.00051202503325378	0.312460260416341	11	9	200064290334283	0.833333333333333
ADCY1	2	1	7.84175415364033e-08	1	12	1	4701467.48920438	NA
NSMCE2	3	2	2.18754502927362e-16	0.888888888888889	4	3	3.02756071056724	1
RUNX3	4	3	0.000169211950582438	0.333333333333333	11	3	21849492160077.6	0
FBXW5	4	2	3.34973633157794e-05	0.628641975308642	11	5	856359324890.985	0.666666666666667
DDX4	3	1	2.17395779306695e-16	0.5	1	2	2.17818355660857	0
ELOA	3	2	2.28071694592672e-05	0.5	11	2	397191793824.143	0
PRKACB	4	3	0.000251232390525525	0.365407729289941	11	4	48165115229010.8	0.333333333333333
MLLT3	5	4	0.00011065943763791	0.25	11	4	9349139298415.92	0
EGF	4	3	0.000225424035058566	0.333333333333333	10	3	38794695144381.5	0
SLC9A3R2	11	6	0.0014228056607237	0.1	10	10	1554856746082723	0
FLYWCH1	2	1	7.91237926852162e-05	1	11	1	4895621385005.51	NA
IRAK4	5	3	0.000326483571053868	0.25	11	4	81338665583620.9	0
KIAA0232	2	1	6.31833111925874e-07	1	11	1	305106221.312397	NA
EDN1	4	3	0.000120663625370295	0.333333333333333	11	3	11134953513525.9	0
PLA2G10	2	1	5.95172554006792e-08	1	13	1	2703353.49642	NA
MPP3	6	1	1.14454699683917e-05	0.2	11	5	100006206976.804	0
KCNQ1	5	3	0.000103084706024137	0.267304089604592	10	5	8128193066180.96	0.166666666666667
IL22	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
GRM1	2	1	1.53954705477244e-06	1	11	1	1808940598.88514	NA
SIX3	2	1	3.37956684892085e-11	1	14	1	2.469742746454	NA
DSC1	2	1	1.74858959328497e-07	1	12	1	23345435.5040651	NA
HSPA2	4	3	0.00126576037311123	0.333333333333333	9	3	1222522104694793	0
MCCC1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
ENY2	5	4	0.000166287082534615	0.340119725749233	11	9	21278198923632.7	0.833333333333333
APPBP2	2	1	1.12153325033996e-05	1	11	1	95981150574.6072	NA
ZFYVE16	4	3	0.000241939417541744	0.333333333333333	11	3	44732090705078.1	0
C1orf174	2	1	0.000114623814838822	1	11	1	10049627445215.6	NA
KLF3	2	1	9.9605437651265e-06	1	11	1	75709999156.0132	NA
ANXA4	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
MAEL	2	1	1.11990918015764e-08	1	14	1	95713.8293370177	NA
FNTB	4	2	0.000127653891465986	0.333333333333333	10	3	12435326603787	0
ZBTB25	2	1	0.000129661876264755	1	10	1	12829220746659.4	NA
SEPT7	3	1	2.74359751463463e-07	0.5	12	2	57447223.805021	0
GNAO1	10	6	0.000133377500347279	0.115219650314487	11	12	13576543555695.1	0.0833333333333333
EBP	2	1	1.10165732177769e-07	1	13	1	9261984.68562994	NA
MC4R	2	1	8.59478333127421e-06	1	11	1	56378469392.1047	NA
TNFRSF13C	2	1	1.44600760950643e-06	1	12	1	1595678009.2106	NA
ATP6V1B1	6	4	1.91038648152066e-06	0.285250276236756	12	10	2785056343.68738	0.5
NTHL1	2	1	1.08697889653348e-16	1	2	1	1.58909177830429	NA
DNM1L	3	1	1.32651198070781e-08	0.5	13	2	134312.828104396	0
AGO1	3	2	3.63444438241608e-05	0.5	11	2	1007977585767.89	0
CTNNBIP1	4	3	0.000209775730859862	0.333333333333333	10	3	33581907318436.4	0
TEX12	3	1	1.65330957793496e-07	0.5	13	2	20905887.3679139	0
RBBP9	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
STARD13	3	2	1.555546236824e-05	0.5	11	2	184727075347.81	0
SIX1	3	1	9.04872639835627e-08	0.5	12	2	6271403.62743895	0
METTL3	2	1	4.02253075914945e-07	1	13	1	123469206.732053	NA
MAGEA4	4	2	3.27747011448492e-05	0.333333333333333	11	3	820697247820.335	0
HSPB3	5	2	2.41999247013454e-05	0.25	11	4	448728033315.473	0
EMC9	5	4	3.25360121486885e-05	0.500195578231293	11	10	809047122384.505	1
LGALS4	3	2	4.71873732189773e-05	0.5	11	2	1699448080127.58	0
ZNF397	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
HPCAL1	4	3	0.0001364902315944	0.333333333333333	10	3	14240745549241.9	0
SLC40A1	2	1	2.38498038111748e-07	1	12	1	43416092.0610163	NA
CEP57	2	1	8.54527838002094e-06	1	11	1	55798169993.832	NA
TEAD4	2	1	0.000168657055218656	1	11	1	21704946151946.8	NA
NDC1	2	1	0.000100396414426309	1	11	1	7727768770485.57	NA
HACL1	2	1	1.13147272735736e-08	1	12	1	97758.4867189323	NA
CACNB4	2	1	7.24811652140559e-11	1	14	1	5.60931988590414	NA
FXYD6	6	4	0.000268481637208252	0.2	10	5	55002286460070.6	0
SMC6	3	1	2.13319608444695e-16	0.5	3	2	2.31240610250465	0
P2RX2	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA
BMP4	6	2	0.000637157134187465	0.2	11	5	309825577402285	0
EMD	6	3	0.00251373498687706	0.218645707539214	10	6	4821618263049154	0.1
DAO	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
SUMF2	2	1	0.000134030715546039	1	11	1	13707895145465.5	NA
IL1RL1	2	1	4.31787914353149e-07	1	12	1	142275511.017143	NA
MTHFS	2	1	3.09179148910083e-05	1	11	1	730392860190.65	NA
APEH	4	1	1.6759690369057e-05	0.333333333333333	11	3	214336606893.935	0
ZNF202	3	2	3.9749120162566e-05	0.5	11	2	1212232272280.86	0
EFNA1	7	5	0.000526832621413064	0.191145216877147	11	10	211816202895860	0.266666666666667
CDC42	25	9	0.00388284506943544	0.0429602729386291	10	28	11504746755427398	0.0144927536231884
ADRA2C	4	3	3.81119602983565e-05	0.333333333333333	11	3	1108801671689.33	0
TRDMT1	3	2	0.000106551519548012	0.5	11	2	8873827368541.22	0
UCP3	4	3	0.00148404460540081	0.3396575508307	10	4	1681505713758649	0.333333333333333
CGN	5	4	0.000580703484268596	0.281262056327161	11	5	257402215397925	0.166666666666667
GABBR2	2	1	6.86557032816309e-07	1	12	1	359834128.071605	NA
WDR62	2	1	1.2493747611681e-05	1	12	1	119823462214.26	NA
SSX2	2	1	1.08697889653348e-16	1	2	1	1.58909177830428	NA
CTU2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
ERAP1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
BDNF	4	3	2.32667367935704e-05	0.459876543209876	11	4	413111005080.881	0.333333333333333
IDH1	2	1	0.000528831912817171	1	11	1	213472678929143	NA
POP4	4	3	0.000298408530305995	0.444722222222222	12	4	67947400825820.1	0.333333333333333
CLK2	2	1	8.49954877253992e-09	1	13	1	55181.2186516915	NA
COL9A2	2	1	4.36435860844991e-06	1	12	1	14534616329.0387	NA
SEMA7A	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
TOE1	3	1	2.85011624534165e-09	0.5	14	2	6209.13045069395	0
TXNRD1	3	1	7.71769055817432e-06	0.5	12	2	45669190550.0856	0
TAC4	3	1	2.17395779306695e-16	0.5	1	2	2.17818355660857	0
GGNBP2	2	1	3.94364078261856e-07	1	12	1	118725096.919088	NA
ZFP36L1	2	1	5.75576402362925e-05	1	11	1	2528930254456.37	NA
N6AMT1	2	1	6.96848712075835e-05	1	11	1	3705486275796.06	NA
BAG1	7	6	0.000840466052356277	0.179161698073417	10	8	539553767516909	0.133333333333333
DACH1	2	1	1.91317104105515e-06	1	12	1	2825052360.60339	NA
FGFBP1	3	1	2.69862239641732e-06	0.5	12	2	5557809980.40855	0
MAP2K2	7	6	0.000703744889765326	0.194514036229749	10	11	377961386805490	0.333333333333333
NR1H3	4	2	4.66312359722316e-05	0.333333333333333	11	3	1660348789749.19	0
PIWIL4	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
ERO1A	3	1	2.16037055686029e-16	0.5	2	2	2.22725716237384	0
CD5L	2	1	6.68978566888085e-07	1	12	1	341537814.020097	NA
ARVCF	3	2	5.44592264001845e-05	0.5	11	2	2263739538569.92	0
FSHB	2	1	7.87616984434884e-07	1	12	1	473467255.900081	NA
HK2	4	3	1.33486261694999e-05	0.333333333333333	11	3	136005803550.702	0
FXR2	5	2	0.000107342999762012	0.25	11	4	8810838525734.98	0
BRIX1	5	3	0.00293706581975392	0.25	10	4	6582429472676651	0
MZF1	2	1	6.58003442762235e-06	1	12	1	33037959215.475	NA
WT1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
RILP	3	2	1.79116795715922e-05	0.5	11	2	244832986461.699	0
EVPL	2	1	1.74794866750359e-07	1	12	1	23328318.9633525	NA
ZBTB32	3	2	0.000461564277092811	0.5	10	2	162563420340950	0
BFSP2	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
SNTB1	4	2	9.75693718056505e-05	0.333333333333333	11	3	7264278520853.77	0
TRIM29	2	1	1.45652797282654e-05	1	12	1	161880870891.501	NA
TMEM147	2	1	4.05704688213216e-05	1	11	1	1266348022300.1	NA
NADSYN1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
IL12B	3	1	2.17395779306695e-16	0.5	1	2	2.17818355660857	0
MSLN	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
ARL4D	4	2	0.00014821021934473	0.333333333333333	11	3	16764248159901.5	0
PIK3C3	2	1	5.45263121104832e-07	1	12	1	227091757.084452	NA
CX3CR1	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
MAPK7	3	2	5.5911009238008e-05	0.5	11	2	2385659244782.55	0
RAET1G	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA
