markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
BRSK2	9.80478914853766e-06	1595.35364357864	305.357421875	0	9	1	1	0	310	18	-0.777777777777778	1540.54451794816	5125	1	NA
NFE2L3	9.61647827030892e-06	1521.14372294372	261.8017578125	0	8	1	1	0	158	16	-0.75	1473.50873917328	2200	1	NA
CSTB	2.09159100308947e-05	1895.86031746032	500.1298828125	0	145	4	2	0	1466	302	-0.563408521303258	1806.14888747616	49217	0.263257575757576	24.1666666666667
IFNAR2	2.36034772786734e-05	2015.73531746032	582.8916015625	0	235	5	4	0	2204	512	-0.227306509915206	1915.04984665161	102006	0.157491289198606	44.7619047619048
USP6NL	1.00298544327883e-05	1569.31468253968	290.111328125	0	11	1	1	0	244	22	-0.818181818181818	1516.20888035009	3461	1	NA
RRAGC	1.61774093874267e-05	1561.2591991342	284.1025390625	0	22	3	2	0	202	56	0.0228937728937729	1510.52566658692	4160	0.333333333333333	3.66666666666667
MOB2	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
RAB14	1.07762887386299e-05	1894.50396825397	499.8916015625	0	149	1	1	0	1470	298	-0.986577181208054	1803.74084185131	54727	1	NA
C11orf54	9.87143488350528e-06	1432.63896103896	213.367431640625	0	19	1	1	0	62	38	-0.894736842105263	1392.13651509212	1303	1	NA
ALG2	1.62495916666504e-05	1527.73181818182	264.349609375	0	15	3	1	0	147	36	-0.1	1481.38394556404	2611	0.375	0
MAGI2	1.88373224407542e-05	1947.72817460317	536.8212890625	0	187	4	1	0	1832	386	-0.371652451286319	1848.51309411497	86685	0.254261363636364	0
LIPT1	9.20691162597974e-06	1492.18297258297	245.03076171875	0	6	1	1	0	105	12	-0.666666666666667	1448.41814937548	1683	1	NA
UBOX5	1.46860496977332e-05	1540.9797979798	274.13623046875	0	17	2	1	0	208	36	-0.512820512820513	1488.25154531168	4116	0.5	0
NPEPPS	1.06776435279004e-05	1704.98492063492	373.251953125	0	57	1	1	0	578	114	-0.964912280701754	1638.3082201655	16642	1	NA
MIA2	1.07728908777866e-05	1911.89880952381	511.30078125	0	131	1	1	0	1613	262	-0.984732824427481	1823.12843712901	57946	1	NA
NRIP2	1.43399053739893e-05	1670.33019480519	350.91845703125	0	32	2	1	0	464	66	-0.531034482758621	1608.57898312762	10487	0.5	0
EEF1A2	2.45234673910953e-05	2053.29761904762	609.8349609375	0	299	5	3	0	2466	640	-0.278024841727706	1946.87329541561	146162	0.167247386759582	28.4761904761905
CAPN2	2.04201272086933e-05	1779.31948051948	419.57861328125	0	51	4	1	1	814	122	-0.0462801087801088	1710.20147479308	16068	0.205	0
ZP4	6.45123735966908e-06	1458.2465007215	225.555908203125	0	3	1	1	0	79	6	-0.333333333333333	1419.71976113735	1020	1	NA
TAAR6	2.30904130676469e-05	1651.15396825397	342.5712890625	0	393	5	5	0.068033073723357	451	806	-0.875558348461574	1574.08842595158	82699	0.527891156462585	196.5
ZSCAN12	1.06601849491218e-05	1725.53214285714	386.853515625	0	60	1	1	0	644	120	-0.966666666666667	1655.34708384315	17674	1	NA
CACNA1B	2.05328345857424e-05	1547.35999278499	276.2958984375	0	40	5	2	0	173	100	-0.145410145410145	1496.009794113	3108	0.220689655172414	4
NTN4	7.39230702693883e-06	1110.78706016206	78.3414306640625	0	4	1	1	0	11	8	-0.5	1089.05498802108	54	1	NA
ARL2BP	9.32516392957925e-06	1443.73535353535	219.10693359375	0	7	1	1	0	73	14	-0.714285714285714	1403.13719873568	1230	1	NA
SYNE1	1.02013210987412e-05	1733.9623015873	390.107421875	0	18	1	1	0	635	36	-0.888888888888889	1672.10417279736	8998	1	NA
PAN3	1.46845794343076e-05	1659.58023088023	345.3876953125	0	52	2	1	0	467	106	-0.559183673469388	1594.40608339413	29009	0.51063829787234	0
SHKBP1	1.08117892718972e-05	2018.4246031746	585.1220703125	0	238	1	1	0	2166	476	-0.991596638655462	1919.31916905928	128184	1	NA
TMEM11	1.25611244993995e-06	1.5	1.75	0	3	1	1	0	2	6	-0.333333333333333	1.33333333333333	4	1	NA
ZBTB43	1.55660386059688e-05	1788.35833333333	425.80078125	0	62	2	1	0	837	126	-0.741414141414141	1719.15297107588	22169	0.508771929824561	0
TACC2	1.05800774865232e-05	1743.29563492063	397.5439453125	0	32	1	1	0	719	64	-0.9375	1675.45686147314	17767	1	NA
USP40	1.05164515370171e-05	1676.15043290043	356.16259765625	0	26	1	1	0	568	52	-0.923076923076923	1609.8550543971	10401	1	NA
MKS1	1.71539797698047e-05	1570.30638528139	290.47802734375	0	21	3	1	0	229	48	-0.297619047619048	1516.16842329962	3549	0.333333333333333	0
NDFIP2	1.04243883159734e-05	1617.04884559885	317.86376953125	0	24	1	1	0	304	48	-0.916666666666667	1561.41474540408	7556	1	NA
FCHO2	1.06565293673477e-05	1772.11194083694	416.02587890625	0	46	1	1	0	842	92	-0.956521739130435	1702.3111537194	21305	1	NA
EPO	9.78240531775608e-06	1539.97857142857	272.01171875	0	9	1	1	0	220	18	-0.777777777777778	1492.43411341371	3218	1	NA
TERT	2.4348617760123e-05	2107.63055555556	649.087890625	0	387	6	3	0.159664183576095	2823	804	-0.689632420669572	1993.17538936439	178644	0.190332326283988	77.4
TRAPPC9	6.00047876554706e-06	1173.16794039294	97.9703369140625	0	3	1	1	0	8	6	-0.333333333333333	1150.8140556962	77	1	NA
REV3L	2.77065994760615e-05	2068.48293650794	621.408203125	0	450	9	11	0.0364673505196801	2531	1032	-0.181681172047248	1949.01022158194	224247	0.113095238095238	102.272727272727
ARHGAP27	1.59770326690962e-05	1803.25079365079	436.45703125	0	80	2	1	0	934	162	-0.867741935483871	1729.14530902894	29341	0.506666666666667	0
TMEM259	6.12080464007915e-06	1329.27864357864	161.396728515625	0	3	1	1	0	11	6	-0.333333333333333	1299.13219625955	352	1	NA
HIST1H3F	2.36239862434635e-05	2059.74603174603	614.16015625	0	307	5	1	1	2419	644	-0.323306066361622	1952.69404446888	146963	0.17434988179669	0
HYPK	1.05798702398513e-05	1772.16071428571	415.228515625	0	33	1	1	0	824	66	-0.939393939393939	1705.78619675182	13887	1	NA
INO80C	2.13076732547197e-05	1839.84404761905	461.7998046875	0	134	4	4	0	1188	280	-0.727764215734141	1758.25243679797	45137	0.391566265060241	134
PPP1R12B	1.89932745565046e-05	1815.02738095238	444.21484375	0	68	3	1	0	1034	142	-0.688531107135758	1740.42648860573	24915	0.33879781420765	0
ZBTB2	1.07704187475104e-05	1885.00952380952	492.8515625	0	111	1	1	0	1443	222	-0.981981981981982	1799.17180672535	55963	1	NA
PPY	4.43811605469077e-06	997.460159285159	47.640869140625	0	4	1	1	0	4	8	-0.5	980.440755758778	17	1	NA
RPL11	3.17871684027476e-05	2268.18174603175	759.6142578125	0	3751	50	60	0.0933268622186453	3637	11162	0.0540081507493168	2110.04656689814	2156370	0.100792349726776	2496.56721311475
SS18L1	1.07704187475104e-05	1885.00952380952	492.8515625	0	111	1	1	0	1443	222	-0.981981981981982	1799.17180672535	55963	1	NA
NDUFA13	2.69225188996767e-05	1655.30324675325	341.8876953125	0	485	17	16	0.0487629120664692	399	1242	-0.232022889121305	1583.47575521124	32698	0.436041083099907	410.110294117647
SCN3A	1.72631249043413e-05	1570.29051226551	289.26416015625	0	35	3	1	0	241	76	-0.359197324414716	1519.33057033611	4428	0.402777777777778	0
COL25A1	1.58720257588263e-05	1800.08928571429	434.0029296875	0	69	3	1	0	927	144	-0.463945578231293	1727.41059159725	19601	0.333333333333333	0
POLR3B	2.50411870115833e-05	1732.97463924964	392.96728515625	0	133	7	8	0.0620682809648148	749	322	-0.143784744094342	1652.79513656593	45202	0.208333333333333	42.75
MDH1	6.38932003196303e-06	1250.58026695527	129.579833984375	0	8	2	1	0	38	18	-0.0476190476190476	1219.8678402748	233	0.5	0
BAHD1	1.33984433851556e-05	1705.54527417027	371.88427734375	0	27	2	1	0	554	56	-0.42	1644.90053265401	9948	0.5	0
AP5M1	9.67696889003717e-06	1416.30721500722	205.267822265625	0	9	1	1	0	71	18	-0.777777777777778	1376.68856907496	1124	1	NA
MYH3	2.06018927717636e-05	1736.65436507937	392.125	0	57	4	3	0	647	126	-0.464202464202464	1670.432855127	14406	0.295454545454545	19
CBLC	1.07284566361004e-05	1768.38495670996	413.70654296875	0	75	1	1	0	774	150	-0.973333333333333	1697.0743683173	32128	1	NA
RAP2B	1.02727694588169e-05	1629.86706349206	324.4521484375	0	16	1	1	0	302	32	-0.875	1576.97169182948	5312	1	NA
LNPK	8.74836123304446e-06	1479.22503607504	237.89111328125	0	5	1	1	0	83	10	-0.6	1436.44472533306	1574	1	NA
BBOX1	7.74181259303088e-06	1279.99570707071	140.38134765625	0	5	1	1	0	28	10	-0.6	1250.7471714726	186	1	NA
PEX26	1.01324511643363e-05	1563.3294011544	285.89013671875	0	20	2	1	0	215	46	0.111111111111111	1511.36940100011	3478	0.333333333333333	0
FARP2	1.62121860652934e-05	1993.40198412698	567.720703125	0	193	2	1	0	2084	388	-0.955141476880607	1896.76683245986	90368	0.510810810810811	0
DYSF	1.43409294719569e-05	1720.01626984127	381.109375	0	19	2	1	0	606	40	-0.475	1658.72968239141	9371	0.5	0
SPON1	1.06221529033111e-05	1728.68336940837	387.21826171875	0	47	1	1	0	620	94	-0.957446808510638	1664.17068884724	11668	1	NA
MAD1L1	2.50134865940004e-05	1831.5670995671	457.40576171875	0	231	7	6	0.10035000709363	1175	504	-0.522923768125007	1742.93561547192	83973	0.294973544973545	110
SEPT4	9.87795930926324e-06	1533.58023088023	267.62890625	0	11	1	1	0	169	22	-0.818181818181818	1488.13461488097	2136	1	NA
HOXC8	2.19542877707615e-05	1970.81428571429	551.65625	0	208	5	2	0.314253343630457	1906	436	-0.36906496660595	1874.05817941953	86351	0.220994475138122	20.8
RAB11FIP4	1.42438809494526e-05	1648.53181818182	337.2490234375	0	24	2	1	0	401	50	-0.504761904761905	1589.32210785411	7280	0.526315789473684	0
RASGRP1	1.57909876399066e-05	1895.39047619048	500.1171875	0	122	2	1	0	1507	246	-0.81547619047619	1806.78062895482	49428	0.5	0
CLDN12	1.0274626558172e-05	1604.27182539683	308.9443359375	0	18	1	1	0	244	36	-0.888888888888889	1553.4746972141	4993	1	NA
DOCK6	1.0454659419118e-05	1638.39368686869	330.34033203125	0	25	1	1	0	323	50	-0.92	1582.37333259072	6719	1	NA
RPS6KA2	1.04418956813375e-05	1642.97225829726	333.18408203125	0	24	1	1	0	375	48	-0.916666666666667	1586.57072653152	8326	1	NA
WDR33	2.5196384735272e-05	1896.2246031746	500.154296875	0	188	7	5	0.068033073723357	1480	418	-0.526394017845222	1805.1160810725	72066	0.192266380236305	62.6666666666667
TNFRSF10A	2.51337827406714e-05	1885.28095238095	492.1162109375	0	163	7	2	0	1331	382	-0.168841252649088	1795.36301304939	45632	0.128448275862069	5.82142857142857
HRH4	2.15069307559375e-05	1661.85952380952	348.3818359375	0	265	4	4	0	447	542	-0.871835320473571	1587.19117318436	58335	0.486940298507463	132.5
CDO1	1.07652459371939e-05	1856.10476190476	473.9453125	0	111	1	1	0	1300	222	-0.981981981981982	1769.5871691062	45170	1	NA
PPP1R7	1.03239428372582e-05	1605.88694083694	311.01904296875	0	16	1	1	0	290	32	-0.875	1551.73532142662	8587	1	NA
MUC7	9.97861769056652e-06	1631.00122655123	325.36376953125	0	13	1	1	0	351	26	-0.846153846153846	1577.54085343846	4788	1	NA
ACTL6B	2.30706176888115e-05	1933.30119047619	525.095703125	0	141	5	3	0.159664183576095	1757	302	-0.654829192546584	1846.05081221572	79872	0.294505494505495	28.2
CCDC113	1.03717990707462e-05	1570.64329004329	292.05224609375	0	22	1	1	0	290	44	-0.909090909090909	1513.8659348857	4272	1	NA
NCS1	8.66075843530683e-06	1408.15245310245	200.148681640625	0	5	1	1	0	73	10	-0.6	1371.63723265582	761	1	NA
KCNJ1	1.02987388784948e-05	1595.5924963925	304.35205078125	0	18	1	1	0	258	36	-0.888888888888889	1543.68344698307	4575	1	NA
CHRM2	1.9175848216244e-05	1618.0623015873	320.8173828125	0	108	4	1	0	398	228	-0.422579281183932	1551.94723185754	20901	0.328947368421053	0
WNT7B	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
PHLDA1	1.61141890055435e-05	1781.86825396825	422.986328125	0	99	2	1	0	869	200	-0.91645988420182	1707.06735564502	59340	0.616883116883117	0
CNGA4	1.25611245094659e-06	2	2	0	4	1	1	0	2	10	0.333333333333333	2	4	NA	0
REPS1	1.86277596354532e-05	2031.08174603175	594.0673828125	0	254	3	1	0	2257	514	-0.587626262626263	1928.96235190277	134891	0.33468286099865	0
AP3M2	8.66239990043264e-06	1444.7595959596	218.7841796875	0	6	1	1	0	81	12	-0.666666666666667	1406.26253526704	1069	1	NA
NABP1	1.46343310755528e-05	1525.35046897547	265.6240234375	0	18	2	2	0	219	38	-0.595959595959596	1473.05034479183	5338	0.615384615384615	18
CHD1	1.87820943026625e-05	1800.21785714286	434.97265625	0	62	3	1	0	984	130	-0.608989424206815	1724.78885381253	27659	0.333333333333333	0
PPP3CC	1.55736557205187e-05	1697.33614718615	366.97705078125	0	36	2	2	0	523	74	-0.773809523809524	1636.27955998387	11411	0.607142857142857	36
CASP9	2.46022288564264e-05	1972.16031746032	552.6298828125	0	194	6	2	0	1919	430	-0.243966650633317	1873.81097480543	71815	0.148571428571429	9.23809523809524
TMPRSS3	1.0750993442456e-05	1792.20952380952	429.9609375	0	90	1	1	0	908	180	-0.977777777777778	1716.19330091516	43632	1	NA
IHH	1.25675413174404e-06	3.66666666666667	2.75	0	7	2	1	0	6	16	-0.1	3	21	0.75	0
EIF4EBP1	2.55722448163309e-05	1898.79404761905	502.611328125	0	195	6	2	0	1457	446	-0.244898972262428	1801.79616945713	71357	0.133088235294118	6.96428571428571
RSU1	1.06421577286417e-05	1797.26829004329	432.09814453125	0	41	1	1	0	922	82	-0.951219512195122	1727.51562690016	19285	1	NA
GORASP1	2.48488096941567e-05	1715.56273448773	380.02294921875	0	143	7	5	0	572	328	-0.401909408101359	1642.52309649072	24338	0.217532467532468	34.0476190476191
NUCB2	9.47593663155369e-06	1471.76987734488	234.01708984375	0	7	1	1	0	96	14	-0.714285714285714	1429.21860301331	2178	1	NA
PLCL2	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
RSPO4	7.76270037744573e-06	1316.66832611833	156.402587890625	0	9	2	1	0	24	20	-0.214285714285714	1285.14597186412	307	0.5	0
RALGPS1	1.5972681688562e-05	2038.85317460317	599.4892578125	0	254	2	1	0	2313	510	-0.87398474033965	1937.64514919011	133496	0.502008032128514	0
XPO6	2.39392181505179e-05	1894.29523809524	497.96875	0	124	6	3	0	1432	278	-0.43869467891207	1808.73608148973	38007	0.182539682539683	16.5333333333333
KCNG2	1.76378489601575e-05	1553.89729437229	279.9306640625	0	36	3	1	0	183	78	-0.523931623931624	1503.53101185436	4235	0.416666666666667	0
FAM124A	1.13859032636026e-05	1325.03344155844	161.532958984375	0	7	2	1	0	48	16	-0.1	1289.98919360697	377	0.5	0
KCTD13	1.569347916744e-05	1797.74924242424	435.70654296875	0	91	2	1	0	1045	184	-0.808641975308642	1713.70883976234	40557	0.505813953488372	0
ZBTB6	1.02425207857456e-05	1521.67943722944	262.3544921875	0	20	1	1	0	163	40	-0.9	1472.93579075615	2531	1	NA
APRT	1.07652459371926e-05	1856.10476190476	473.9453125	0	111	1	1	0	1300	222	-0.981981981981982	1769.5871691062	45170	1	NA
ASB3	1.53960171177713e-05	1654.98019480519	340.88720703125	0	27	2	1	0	428	56	-0.694736842105263	1596.24249234486	8931	0.5	0
NTSR2	1.06807265179703e-05	1523.44725829726	266.93701171875	0	71	1	1	0	268	142	-0.971830985915493	1463.94197969805	14551	1	NA
PANX2	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
UBE2H	9.05975231783093e-06	1475.34015151515	234.758056640625	0	6	1	1	0	90	12	-0.666666666666667	1435.53746652519	1341	1	NA
SCN8A	1.05847393999063e-05	1710.11432178932	375.15673828125	0	37	1	1	0	514	74	-0.945945945945946	1648.00150816439	12360	1	NA
AMPH	2.63133174812741e-05	2002.47817460317	573.619140625	0	253	8	3	0	2120	596	-0.0790461305589366	1899.42985124519	113940	0.117412935323383	11.2444444444444
UNC5A	1.38392161439572e-05	1603.64570707071	309.1240234375	0	12	2	1	0	268	26	-0.428571428571429	1550.84592920112	4186	0.5	0
ZEB1	1.9495080109506e-05	1996.43928571429	570.31640625	0	229	3	2	0	2104	464	-0.920737489025461	1895.69106559018	96074	0.365853658536585	76.3333333333333
BDKRB1	1.9282817739382e-05	1717.10952380952	381.732421875	0	132	3	1	0	607	270	-0.859029927760578	1643.42571221981	29196	0.4	0
TP63	7.67423316614018e-06	1424.45483405483	208.293212890625	0	4	1	1	0	39	8	-0.5	1387.07296472599	909	1	NA
ATXN2L	1.51305443253739e-05	1689.09880952381	361.85546875	0	24	2	1	0	496	50	-0.675	1628.82167120539	6837	0.5	0
COL17A1	9.70580350369017e-06	1489.3674963925	242.36083984375	0	9	1	1	0	95	18	-0.777777777777778	1448.52892140617	2063	1	NA
PPP1R9B	2.42459366663519e-05	1992.84166666667	567.28515625	0	205	6	1	1	2085	440	-0.580016751170338	1892.84932875845	80299	0.173873873873874	0
CRTC2	1.60293137647891e-05	1879.7880952381	488.8046875	0	124	2	1	0	1364	250	-0.897058823529412	1794.73922931143	47032	0.504201680672269	0
TMX1	1.06776435279028e-05	1704.98492063492	373.251953125	0	57	1	1	0	578	114	-0.964912280701754	1638.3082201655	16642	1	NA
CAMSAP2	1.07072616287062e-05	1804.61908369408	437.67431640625	0	68	1	1	0	981	136	-0.970588235294118	1730.61992507538	24801	1	NA
WNT9B	7.82510863535792e-06	1336.18066378066	165.1201171875	0	4	1	1	0	24	8	-0.5	1304.20134043335	388	1	NA
PACSIN1	1.5498684352183e-05	1769.21396103896	413.8017578125	0	48	2	1	0	797	98	-0.75	1699.96840688108	20232	0.511627906976744	0
COQ8A	1.00320082285026e-05	1544.83856421356	274.8740234375	0	13	1	1	0	186	26	-0.846153846153846	1496.28555628703	2883	1	NA
MAP3K2	1.94253727658331e-05	1746.73412698413	398.91015625	0	48	4	1	0	673	108	-0.186507936507937	1678.72382415505	15001	0.25	0
TBX4	9.57109958616888e-06	1524.66273448773	261.84130859375	0	8	1	1	0	125	16	-0.75	1482.00213870269	1977	1	NA
EFNB1	2.57752850810634e-05	1991.45555555556	565.3876953125	0	260	8	5	0	1999	576	-0.337634461727021	1893.29081700653	124064	0.159615384615385	37.1428571428571
IKZF5	1.32101058191505e-05	1549.81114718615	279.54638671875	0	39	2	1	0	218	80	-0.445945945945946	1494.5931926982	4026	0.5	0
SERPINE1	2.19781535857667e-05	1620.10876623377	320.57958984375	0	92	5	4	0.0987551639829222	343	204	-0.37830493878881	1557.98974527707	10816	0.273015873015873	36.8
CDKN2A	3.0165840695167e-05	2178.0496031746	698.0087890625	0	662	16	14	0.0609447338446827	3312	2080	0.281903637749973	2046.80825618674	297814	0.0578497023809524	64.7989417989418
HIST1H4D	1.43163228889319e-05	1439.92503607504	216.44091796875	0	17	2	1	0	59	36	-0.568181818181818	1400.43978902746	2032	0.590909090909091	0
TSPAN3	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
FKBP1B	7.47058383854692e-06	1340.76673881674	166.853759765625	0	4	1	1	0	19	8	-0.5	1309.52142149294	369	1	NA
BEX2	1.04423063217534e-05	1543.95876623377	276.23388671875	0	36	1	1	0	214	72	-0.944444444444444	1489.69519964345	3886	1	NA
FAR1	8.932309895881e-06	1448.90165945166	223.303955078125	0	10	1	1	0	110	20	-0.8	1404.24683669435	1153	1	NA
ORM1	1.60114390076226e-05	1769.22225829726	414.98291015625	0	85	2	1	0	839	172	-0.904395604395604	1694.39224690622	18544	0.5	0
UBE4B	1.0414155276976e-05	1708.78373015873	374.701171875	0	21	1	1	0	564	42	-0.904761904761905	1646.37800249181	10664	1	NA
RNF219	1.54502561086699e-05	1644.28261183261	334.2548828125	0	29	2	1	0	343	60	-0.728070175438597	1586.260685073	7456	0.5	0
ACAT2	2.15366017873217e-05	1949.95	537.46875	0	175	4	1	0	1796	362	-0.760752099306316	1854.72790181486	64521	0.256134969325153	0
LAMC1	2.01548241332077e-05	1600.4591991342	307.4306640625	0	41	4	3	0	263	94	-0.380952380952381	1545.44684091713	5094	0.321428571428571	13.6666666666667
HOXA10	1.90655282241529e-05	1925.88214285714	520.69921875	0	128	3	1	0	1694	262	-0.743888888888889	1835.97027367605	58985	0.344632768361582	0
DNAH17	1.256433206445e-06	2.16666666666667	2	0	3	1	1	0	4	6	-0.333333333333333	1.77777777777778	6	1	NA
TRPC5	1.44892952826586e-05	1619.28376623377	318.41259765625	0	18	3	1	0	284	42	-0.1	1564.89793445332	4998	0.333333333333333	0
SH3BGRL2	1.04122939468222e-05	1626.47503607504	322.84912109375	0	25	1	1	0	297	50	-0.92	1572.12860028221	5810	1	NA
NAA30	4.58842516293324e-06	1170.27391774892	96.7373046875	0	4	1	1	0	4	8	-0.5	1148.13990705193	45	1	NA
SPINT1	1.51816004162729e-05	1709.66987734488	374.92919921875	0	61	2	1	0	541	124	-0.678571428571429	1645.85343529139	10986	0.5	0
MLST8	1.79703878194246e-05	1630.33261183261	325.8857421875	0	30	3	3	0	347	66	-0.460130718954248	1572.56369523704	6831	0.428571428571429	20
HPS6	1.59163366321284e-05	1755.42023809524	405.81640625	0	49	3	1	0	804	104	-0.343076923076923	1683.39882680571	20547	0.341269841269841	0
PRR5L	1.52993541407152e-05	1637.57388167388	330.9931640625	0	30	2	2	0	392	62	-0.75	1577.71606275163	7236	0.56	30
GTF2E2	2.37853620695705e-05	1826.11071428571	453.64453125	0	130	5	3	0	1161	290	-0.334313055365687	1739.78701775873	62177	0.219202898550725	26
HAS1	1.07652459371927e-05	1856.10476190476	473.9453125	0	111	1	1	0	1300	222	-0.981981981981982	1769.5871691062	45170	1	NA
TNNI1	2.03880075484981e-05	1700.67976190476	370.306640625	0	77	4	2	0	533	166	-0.461979597463468	1632.51864621042	11737	0.268939393939394	12.8333333333333
GPR27	1.60056953485047e-05	1608.62741702742	316.17529296875	0	123	2	1	0	362	248	-0.910201149425287	1540.126958313	25203	0.53125	0
MSH5	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
MMP24	1.02011907922203e-05	1532.47106782107	267.96826171875	0	15	1	1	0	190	30	-0.866666666666667	1484.48007942106	2943	1	NA
SMPD1	8.03108566263697e-06	1417.69963924964	206.34326171875	0	4	1	1	0	67	8	-0.5	1376.98882830486	971	1	NA
