gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality
6129	RBP4	4.38430487949662	1	0.000119	62	0	4.8e-05	0	0	3.4e-05	0	1883.445238
6130	RBPJ	3.69951323756381	9	0.001069	40.555556	5480.381481	0.000847	0.166667	6	0.000117	13009.734553	2264.807143
6131	RBPMS	3.59990502196367	29	0.003443	14	94199.66411	0.000487	0.012315	5	0.000494	195903.082303	2338.540476
6132	RBSN	4.03597293125965	6	0.000712	16	9938.868342	0.000136	0	0	0.000107	20888.109111	2053.207143
6133	RCAN1	3.79413510625668	6	0.000712	29.166667	8844.074526	0.000274	0.066667	1	9.8e-05	18909.939769	2191.835714
6134	RCAN2	4.1294075744984	2	0.000237	30.5	411.641959	3.5e-05	0	0	4e-05	960.827323	2000.489286
6135	RCAN3	4.79508488661997	3	0.000356	4	209.548317	4e-06	0	0	7.4e-05	650.660912	1710.011111
6136	RCC2	3.44176659147572	17	0.002019	48.176471	24966.550603	0.001972	0.102941	14	0.000169	50015.148917	2452.395238
6137	RCHY1	4.00391784399858	2	0.000237	37	8192	6.4e-05	0	0	6.8e-05	16384	2067.969048
6138	RCL1	4.06244805888638	8	0.00095	40.375	89.171022	0.003247	0.714286	20	5.9e-05	178.218987	2049.388095
6139	RCN1	3.94099489493055	2	0.000237	80.5	2758.998849	9.6e-05	0	0	4.5e-05	6256.350772	2106.961905
6140	RCN2	3.82642763860857	5	0.000594	39.8	1199.70203	0.001151	0.1	1	6.7e-05	2679.21863	2172.69881
6141	RCN3	4.65724801139736	4	0.000475	5.75	1449.241908	1.5e-05	0	0	9.1e-05	3983.859752	1767.797619
6142	RCOR1	4.47868930309866	1	0.000119	22	0	2.2e-05	0	0	2.7e-05	0	1840.166667
6143	RCOR2	4.62163124777395	1	0.000119	7	0	5e-06	0	0	3.2e-05	0	1771.894048
6144	RCVRN	4.78416241244212	1	0.000119	5	0	4e-06	0	0	3.5e-05	0	1709.736508
6145	RDX	3.7525822153627	10	0.001187	25.3	12156.235439	0.000254	0.111111	5	0.000145	27001.518137	2224.111905
6146	REC8	3.99928766472753	10	0.001187	20.5	25838.849584	0.000163	0.244444	11	0.000145	52840.538364	2084.255952
6147	RECQL4	4.8246468004274	1	0.000119	16	0	2.6e-05	0	0	3.2e-05	0	1697.133333
6148	RECQL5	3.8381811706043	10	0.001187	21	13468.064737	0.000502	0	0	0.000132	29490.27272	2176.959524
6149	REEP1	4.09153508251217	1	0.000119	65	0	6.6e-05	0	0	2.8e-05	0	2019.979762
6150	REEP6	5.44354742965689	1	0.000119	4	0	0	0	0	4e-05	0	1495.953175
6151	REG1A	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
6152	REG3A	0.000118722545411374	1	0.000119	1	0	0	0	0	0.000119	0	1
6153	REL	3.47987652855277	16	0.0019	41	4846.449723	0.001906	0.141667	17	0.00017	9969.79514	2416.195238
6154	RELA	2.95773477383355	122	0.014486	35.02459	468331.4405	0.024633	0.03509	259	0.00129	865228.562185	2924.069048
6155	RELB	3.37361985040959	24	0.00285	42.875	24540.882488	0.010191	0.108696	30	0.00026	49988.764699	2502.233333
6156	RELL1	4.68942182120385	2	0.000237	3.5	443.440359	8e-06	0	0	5.7e-05	1502.086113	1748.061508
6157	RELT	4.73441766591476	2	0.000237	6.5	332.815576	6e-06	0	0	5.6e-05	1199.482167	1732.302381
6158	REM1	3.9592781669239	2	0.000237	65	661.946295	0.000121	0	0	4.6e-05	1824.128335	2097.030952
6159	REN	4.97886738691678	1	0.000119	14	0	1e-06	0	0	3.3e-05	0	1640.521825
6160	REPS1	3.57675412560845	8	0.00095	56	6513.774896	0.001058	0.178571	5	0.000107	14123.613287	2342.32381
6161	REPS2	3.51739285290277	13	0.001544	35.692308	16089.181331	0.001261	0.102564	8	0.000157	33336.864177	2382.404762
6162	RER1	4.08488661996913	2	0.000237	35.5	159.474295	0.000127	0	0	3.9e-05	338.107861	2030.420238
6163	RERE	4.06541612252167	6	0.000712	18.5	2387.582622	8.9e-05	0.266667	4	0.00011	6980.285453	2038.014286
6164	REST	4.64905615576398	1	0.000119	18	0	9e-06	0	0	2.8e-05	0	1767.836905
6165	RETN	4.44722782856464	1	0.000119	55	0	0.000457	0	0	2.3e-05	0	1857.004762
6166	RETREG2	4.04416478689303	2	0.000237	54.5	56.201849	8.7e-05	0	0	3.9e-05	77.131874	2049.444048
6167	REV1	3.56440698088567	13	0.001544	64.846154	2483.84237	0.00698	0.423077	33	0.000125	5016.788467	2362.004762
6168	REV3L	3.54398670307491	19	0.002256	55.947368	9216.571353	0.00727	0.274854	47	0.000177	17719.587162	2385.738095
6169	REX1BD	4.891487593494	1	0.000119	32	0	1e-06	0	0	3.7e-05	0	1677.119841
6170	REXO1	4.30072420752701	3	0.000356	15	716.22634	0.000257	0	0	5.1e-05	1741.128071	1925.492857
6171	RFC1	3.56120147215956	25	0.002968	32.84	9796.189566	0.00194	0.146667	44	0.000234	20440.311746	2371.145238
6172	RFC2	4.0563932090704	3	0.000356	44.333333	0	0.000281	1	3	4.5e-05	0	2051.402381
6173	RFC3	3.48011397364359	38	0.004512	31.473684	21752.619753	0.002924	0.169275	119	0.000345	44419.147411	2439.614286
6174	RFC4	3.53270806126083	38	0.004512	29	16869.165382	0.00273	0.170697	120	0.000344	35972.316209	2400.82381
6175	RFC5	3.26344532826784	49	0.005818	49.44898	64482.997127	0.013151	0.163265	192	0.000418	115121.246701	2620.02381
6176	RFK	4.3935652380387	2	0.000237	30	184.271908	1.4e-05	0	0	4.2e-05	477.219601	1878.363095
6177	RFLNB	4.10138905378131	3	0.000356	19.333333	6479.212858	0.000165	0	0	7.1e-05	14532.386772	2017.155952
6178	RFX1	3.54208714234833	11	0.001306	42.272727	40258.503364	0.000645	0.036364	2	0.000204	80932.104089	2371.366667
6179	RFX2	4.51454351181289	2	0.000237	6.5	0	1.2e-05	1	1	5.9e-05	0	1821.280952
6180	RFX3	4.51454351181289	2	0.000237	6.5	0	1.2e-05	1	1	5.9e-05	0	1821.280952
6181	RFX4	3.89884839130951	1	0.000119	119	0	9.2e-05	0	0	2.8e-05	0	2127.845238
6182	RFX5	4.70592425501603	2	0.000237	7	39.277886	1.1e-05	0	0	4.4e-05	150.916688	1743.130952
6183	RFXANK	3.79104832007598	9	0.001069	24.111111	10802.444673	0.000516	0	0	0.000124	22968.023555	2200.814286
6184	RFXAP	4.10150777632672	2	0.000237	34.5	155.109914	7.2e-05	0	0	3.9e-05	439.222522	2018.502381
6185	RGL1	4.0208951679924	3	0.000356	23	52.772283	7.8e-05	0.333333	1	5.1e-05	143.258101	2054.944048
6186	RGL2	4.02695001780838	3	0.000356	29.666667	315.76731	5e-05	0.333333	1	5.2e-05	803.052792	2053.40119
6187	RGL4	4.39546479876529	2	0.000237	16.5	24.274486	1.9e-05	0	0	4.1e-05	68.831532	1869.42381
6188	RGN	4.82915825715303	1	0.000119	4	0	6e-06	0	0	3.4e-05	0	1698.099206
6189	RGS1	4.59491867505639	4	0.000475	14	1196.827116	5e-06	0	0	7.2e-05	3325.277353	1794.538889
6190	RGS10	3.79793422770984	6	0.000712	43.5	8914.903732	0.000206	0	0	8.5e-05	18984.987255	2197.171429
6191	RGS11	4.86358779532233	1	0.000119	18	0	8e-06	0	0	2.8e-05	0	1690.510317
6192	RGS12	3.86085717677787	6	0.000712	50	9885.728149	0.000262	0.066667	1	8.5e-05	21548.012691	2164.166667
6193	RGS14	4.04357117416597	3	0.000356	63	1471.747265	5.2e-05	0	0	4.9e-05	2703.509227	2053.461905
6194	RGS16	3.87593494004511	3	0.000356	56.333333	450.82602	1e-04	0	0	5e-05	1135.896379	2145.019048
6195	RGS18	4.19850409592782	4	0.000475	64.25	34.628102	4e-05	0.333333	2	5.4e-05	47.790832	1979.277381
6196	RGS19	3.75685622699751	9	0.001069	40	27514.200121	0.000236	0.055556	2	0.000133	53698.351298	2229.940476
6197	RGS2	3.57687284815386	20	0.002375	26.75	64227.460774	0.000428	0.021053	4	0.00027	134028.204532	2353.845238
6198	RGS20	3.7421346313665	7	0.000831	34	7339.180775	0.000192	0	0	0.000101	17842.578695	2230.259524
6199	RGS22	4.05033835925442	1	0.000119	69	0	0.000203	0	0	2.8e-05	0	2043.628571
6200	RGS3	3.54125608453045	9	0.001069	58.777778	15785.113826	0.000539	0	0	0.000114	33668.590472	2371.854762
6201	RGS5	4.39736435949187	2	0.000237	64.5	0	2.3e-05	1	1	3.5e-05	0	1885.517857
6202	RGS7	3.77086548735605	3	0.000356	81	844.1783	0.000214	0	0	5.1e-05	1888.412317	2213.275
6203	RGS9	0.000356167636234121	1	0.000119	2	0	0	0	0	8.5e-05	0	1.5
6204	RHAG	4.59242550160275	4	0.000475	7	16684.519385	4e-06	0	0	0.000122	33508.643749	1790.962302
6205	RHBDF1	4.78036329098896	1	0.000119	10	0	4e-06	0	0	3.3e-05	0	1711.686508
6206	RHBDL2	4.74807075863707	1	0.000119	11	0	4e-06	0	0	2.9e-05	0	1727.548016
6207	RHEB	3.58684554196842	16	0.0019	33.8125	21524.155299	0.00042	0.158333	19	0.000199	46073.625227	2341.864286
6208	RHNO1	4.7567375044521	1	0.000119	14	0	6e-06	0	0	2.7e-05	0	1723.79127
6209	RHO	4.70841742846967	2	0.000237	7	115.751966	4e-06	0	0	4.8e-05	462.014341	1744.373413
6210	RHOA	3.12691440104476	65	0.007718	26.923077	268467.931385	0.004683	0.020192	42	0.000871	526342.314934	2724.478571
6211	RHOB	4.07716965451739	6	0.000712	20.833333	1281.153184	4.1e-05	0.066667	1	9.6e-05	3386.144738	2035.065476
6212	RHOBTB1	3.73607978155052	7	0.000831	40.571429	1891.047717	0.000342	0.047619	1	9.6e-05	3802.197107	2234.655952
6213	RHOBTB2	4.72468241719102	1	0.000119	15	0	4e-06	0	0	3e-05	0	1736.354762
6214	RHOBTB3	4.50587676599786	3	0.000356	15.333333	34.435138	3.1e-05	0.666667	2	5.7e-05	253.078152	1828.176984
6215	RHOD	4.24160037991215	5	0.000594	12	1183.537442	4.2e-05	0	0	8.3e-05	3332.099322	1944.736905
6216	RHOF	4.51656179508489	3	0.000356	11.333333	51.826435	1.8e-05	0	0	5.4e-05	139.163526	1820.836905
6217	RHOG	3.50694526890657	24	0.00285	22.5	37225.125837	0.000901	0.028986	8	0.000331	76890.905352	2393.857143
6218	RHOH	4.14234833194824	5	0.000594	18.2	665.865856	7.2e-05	0	0	7.4e-05	1635.418504	1995.961905
6219	RHOJ	3.60263564050813	11	0.001306	34.727273	12320.992314	0.000444	0.090909	5	0.000155	25089.753284	2322.209524
6220	RHOQ	3.74118485100321	22	0.002612	12.090909	33667.433611	0.000167	0.030303	7	0.000301	69582.914234	2231.952381
6221	RHOT2	4.50552059836163	1	0.000119	20	0	1.6e-05	0	0	3e-05	0	1822.781746
6222	RHOU	3.82808975424433	3	0.000356	56.333333	128.471198	0.00013	0	0	4.9e-05	234.905364	2171.592857
6223	RHPN1	4.1973168704737	4	0.000475	18.75	2068.841624	4e-05	0	0	7.1e-05	4860.945398	1967.759524
6224	RHPN2	3.69108393683961	4	0.000475	83.25	2767.795978	0.000905	0.166667	1	6e-05	5462.463634	2265.392857
6225	RIBC2	5.26320788317702	1	0.000119	10	0	1e-06	0	0	3.5e-05	0	1551.089683
6226	RIC8A	3.76896592662947	10	0.001187	38.6	23463.067353	0.000134	0.088889	4	0.00013	48766.697549	2219.228571
6227	RIC8B	4.44414104238395	2	0.000237	16.5	87.705937	1.5e-05	0	0	4.3e-05	205.644526	1850.234524
6228	RICTOR	3.52938382998931	20	0.002375	22	40322.582182	0.00264	0.015789	3	0.000272	83883.411413	2378.309524
6229	RIF1	3.54339309034786	33	0.003918	14.878788	47160.790429	0.001365	0.005682	3	0.000399	95926.264596	2376.70119
6230	RILP	4.54612370889232	2	0.000237	5	109.862693	2.3e-05	0	0	5.2e-05	416.737235	1808.460317
6231	RIMS1	4.02326961890063	12	0.001425	9.333333	10121.271794	6.6e-05	0.060606	4	0.00018	23497.801212	2063.821429
6232	RIMS2	3.89956072658198	8	0.00095	17.25	11815.702635	8.4e-05	0.071429	2	0.000131	24819.702379	2129.896429
6233	RIN1	3.57176777870118	8	0.00095	61.5	3781.510682	0.000487	0.107143	3	0.000104	7754.165568	2348.438095
6234	RIN2	4.06517867743084	4	0.000475	25	310.830584	0.000336	0	0	5.5e-05	741.793291	2040.890476
6235	RIN3	3.78534963789624	4	0.000475	67	950.4175	0.000288	0	0	5.8e-05	1979.286709	2201.24881
6236	RING1	3.96545173928529	6	0.000712	21.166667	3481.82094	9e-05	0.066667	1	9.8e-05	8724.182694	2098.15
6237	RINT1	4.20954529265107	7	0.000831	23.142857	9314.516466	4.5e-05	0.285714	6	9.3e-05	18906.150958	1973.515476
6238	RIOK1	3.97304998219162	9	0.001069	25.444444	223.430387	0.004728	0.583333	21	8.3e-05	482.337389	2091.542857
6239	RIOK2	3.87177965095572	18	0.002137	53.111111	1299.939958	0.028487	0.588235	90	0.000122	3393.772297	2157.27619
6240	RIOK3	3.75115754481776	6	0.000712	54.166667	1750.298801	0.000581	0.066667	1	6.8e-05	3046.261448	2223.502381
6241	RIOX2	3.95179864656298	1	0.000119	134	0	0.000162	0	0	2.7e-05	0	2106.490476
6242	RIPK1	3.46278048201353	30	0.003562	23.6	28347.297381	0.00267	0.101149	44	0.000344	60255.383149	2429.978571
6243	RIPK2	3.38739166567731	27	0.003206	26.777778	57414.536839	0.00382	0.042735	15	0.000355	117842.973854	2483.902381
6244	RIPK4	3.97376231746409	2	0.000237	55	234.016823	0.000123	0	0	4e-05	463.483737	2085.471429
6245	RIT1	3.44877122165499	9	0.001069	66.888889	13753.371966	0.001427	0	0	0.000121	27925.008162	2437.145238
6246	RIT2	3.54932921761843	8	0.00095	54.25	5531.773995	0.001137	0.107143	3	0.00011	11485.951144	2360.595238
6247	RLF	3.95476671019827	5	0.000594	23	3277.296598	0.000211	0	0	8.4e-05	7762.487539	2098.342857
6248	RLIM	3.6190193517749	20	0.002375	52.35	41144.614136	0.005901	0.084211	16	0.000226	82216.348037	2326.107143
6249	RLN2	5.59337528196605	1	0.000119	2	0	0	0	0	4.6e-05	0	1458.242063
6250	RLN3	5.28030392971625	3	0.000356	6.666667	33.5426	2e-06	0	0	5.6e-05	123.119458	1554.393254
6251	RMDN3	3.9906209189125	1	0.000119	126	0	0.000119	0	0	2.9e-05	0	2080.1
6252	RMI1	4.53674462780482	3	0.000356	13.666667	20.553221	7.3e-05	0	0	4.6e-05	51.153241	1819.591667
6253	RMND5A	4.30772883770628	1	0.000119	59	0	4.1e-05	0	0	3.1e-05	0	1916.121429
6254	RMND5B	4.26368277335866	1	0.000119	58	0	8.3e-05	0	0	3.1e-05	0	1936.960714
6255	RNASE1	4.4029443191262	2	0.000237	15.5	205.395458	1.6e-05	0	0	5.2e-05	638.933568	1868.263095
6256	RNASEH2A	3.66460880921287	12	0.001425	32.5	22272.478812	0.000499	0.136364	9	0.000168	45828.111826	2287.228571
6257	RNASEH2B	4.63694645613202	2	0.000237	6.5	8192	9e-06	0	0	7.2e-05	16384	1771.667857
6258	RNASEH2C	5.60952154814199	1	0.000119	2	0	0	0	0	4.8e-05	0	1450.019841
6259	RNASEL	3.92401757093672	1	0.000119	90	0	1e-04	0	0	2.7e-05	0	2111.788095
6260	RND1	4.04820135343702	7	0.000831	8.285714	8533.128943	7.2e-05	0.047619	1	0.00012	17477.557683	2041.505952
6261	RND2	5.70972337646919	1	0.000119	2	0	0	0	0	5e-05	0	1422.365079
6262	RND3	4.70105663065416	2	0.000237	6	69.323298	3e-06	0	0	5.2e-05	294.156557	1745.659524
6263	RNF10	3.72313902410068	7	0.000831	46.714286	3684.05731	0.002288	0.047619	1	9.1e-05	7385.357748	2243.686905
6264	RNF11	3.3548616882346	30	0.003562	39.1	71651.947393	0.006358	0.064368	28	0.000342	145731.337191	2527.092857
6265	RNF111	3.55977680161463	21	0.002493	70.714286	2094.175033	0.009314	0.2	42	0.000181	3588.286965	2368.314286
6266	RNF115	3.58328386560608	20	0.002375	70.35	1502.542759	0.009117	0.2	38	0.000171	2710.336529	2350.507143
6267	RNF126	3.501009141636	14	0.001662	66.5	5089.620445	0.005379	0.131868	12	0.000128	10542.487818	2399.852381
6268	RNF130	3.50029680636353	21	0.002493	73.857143	6543.470608	0.009386	0.185714	39	0.000182	12192.352525	2410.421429
6269	RNF138	3.66733942775733	6	0.000712	59	2896.040582	0.000712	0.2	3	8.3e-05	6465.930426	2281.842857
6270	RNF139	3.96711385492105	4	0.000475	41	996.621942	0.000692	0.5	3	6.1e-05	2519.116205	2097.603571
6271	RNF14	3.46907277692034	13	0.001544	66.846154	5426.423821	0.001848	0.217949	17	0.000139	10272.958053	2426.242857
6272	RNF144A	4.11124302505046	3	0.000356	28.666667	229.1673	0.000244	0	0	4.7e-05	673.488504	2016.128571
6273	RNF144B	3.91938739166568	14	0.001662	53.714286	115.386272	0.002934	0.010989	1	0.000121	168.011214	2129.296429
6274	RNF146	3.99311409236614	2	0.000237	61.5	419.765359	0.000165	0	0	4.6e-05	1257.030101	2078.460714
6275	RNF168	3.75068265463612	2	0.000237	163.5	5.287956	0.00288	0	0	3.3e-05	8.522071	2228.40119
6276	RNF19A	3.61189599905022	18	0.002137	47.5	7346.074159	0.002937	0.013072	2	0.00017	15444.992099	2320.564286
6277	RNF19B	3.90407218330761	17	0.002019	52.117647	167.266174	0.003462	0.022059	3	0.000143	240.646202	2141.096429
6278	RNF2	3.787011753532	16	0.0019	23.1875	15024.051246	0.000812	0.091667	11	0.000195	30901.149441	2211.44881
6279	RNF20	4.31069690134157	2	0.000237	51	0.49034	0.000418	0	0	3.2e-05	0.925941	1920.796429
6280	RNF216	3.98551584945981	8	0.00095	24.5	11119.954348	0.000526	0.071429	2	0.000118	23133.629782	2084.421429
6281	RNF217	3.9843286240057	9	0.001069	53.333333	49.760508	0.001774	0.027778	1	8.5e-05	79.747144	2087.989286
6282	RNF219	4.18770034429538	3	0.000356	27	303.876151	7.7e-05	0	0	4.9e-05	650.849459	1974.854762
6283	RNF220	4.52261664490087	1	0.000119	17	0	8e-05	0	0	2.9e-05	0	1819.669048
6284	RNF31	3.73928529027662	5	0.000594	57.6	3461.434476	0.000762	0.2	2	7.2e-05	6590.153872	2234.521429
6285	RNF40	4.17974593375282	4	0.000475	43.75	204.042016	0.000585	0.166667	1	5.2e-05	478.615364	1986.721429
6286	RNF41	4.18390122284222	2	0.000237	15	44.263284	0.000146	0	0	4.1e-05	122.986231	1972.054762
6287	RNF43	3.91499465748546	5	0.000594	34.8	26978.266708	0.000426	0	0	0.000116	54505.223329	2125.966667
6288	RNF5	3.56606909652143	12	0.001425	45	29376.490153	0.001527	0.030303	2	0.000154	63416.492741	2351.414286
6289	RNF6	3.68004274011635	9	0.001069	78.111111	31.092148	0.004831	0.25	9	8.3e-05	47.670266	2278.52619
6290	RNF7	3.54541137361985	20	0.002375	43.8	23055.890082	0.002883	0.089474	17	0.000209	46645.434828	2371.083333
6291	RNF8	3.9738810400095	8	0.00095	29.875	6427.056771	0.00052	0.071429	2	9.6e-05	13877.268128	2104.02619
6292	RNGTT	3.8924373738573	5	0.000594	60.8	10.550846	0.00128	0.6	6	5.3e-05	20.246977	2146.303571
6293	RNH1	3.94040128220349	2	0.000237	68	2340.62854	0.000163	0	0	4.9e-05	5278.92229	2112.57381
6294	RNMT	3.78416241244212	5	0.000594	34.8	742.565487	0.000297	0.1	1	6.7e-05	1977.12903	2198.252381
6295	RNPC3	3.59373144960228	27	0.003206	62.777778	3622.24529	0.010406	0.441595	155	0.000172	7347.825498	2350.1
6296	RNPEP	4.50552059836163	1	0.000119	20	0	1.6e-05	0	0	3e-05	0	1822.781746
6297	RNU12-2P	4.4415291463849	2	0.000237	34	11.684279	0.000445	0	0	3.4e-05	53.994237	1862.645238
6298	ROBO1	4.31675175115755	8	0.00095	5.75	18351.390903	3.9e-05	0.035714	1	0.000179	38730.215034	1914.077381
6299	ROBO2	4.49352962127508	2	0.000237	15.5	851.987218	4.4e-05	0	0	4.5e-05	2274.157311	1833.57381
6300	ROBO3	4.66223435830464	1	0.000119	31	0	5e-06	0	0	3.5e-05	0	1761.154762
6301	ROBO4	4.85753294550635	1	0.000119	8	0	2e-06	0	0	3.5e-05	0	1686.392857
6302	ROCK1	3.74723970081919	11	0.001306	17.818182	4086.771257	0.000276	0.018182	1	0.000144	9436.861316	2219.885714
6303	ROCK2	3.76967826190194	7	0.000831	26.142857	1490.720175	0.000596	0.047619	1	8.8e-05	3498.944243	2208.727381
6304	ROGDI	4.21833076101152	1	0.000119	50	0	4.7e-05	0	0	2.8e-05	0	1955.183333
6305	ROM1	5.34595749732874	1	0.000119	4	0	0	0	0	3.8e-05	0	1524.068254
6306	ROPN1	5.49649768491036	1	0.000119	3	0	0	0	0	5e-05	0	1481.274603
6307	ROPN1B	5.49649768491036	1	0.000119	3	0	0	0	0	5e-05	0	1481.274603
6308	ROR1	5.00593612727057	1	0.000119	7	0	3e-06	0	0	3.2e-05	0	1633.307143
6309	ROR2	4.17701531520836	5	0.000594	20.2	174.85951	6.2e-05	0.3	3	7.8e-05	359.491525	1981.107143
6310	RORA	3.77822628517155	7	0.000831	42.142857	3760.032802	0.000383	0.095238	2	9.8e-05	8874.545742	2215.502381
6311	RORB	4.57782262851716	5	0.000594	6	8493.277411	1.1e-05	0	0	0.000102	17180.015317	1795.180952
6312	RPA1	3.32197554315565	66	0.007837	29.742424	89449.103126	0.005169	0.127273	273	0.000598	175166.680034	2569.792857
6313	RPA2	3.26902528790217	65	0.007718	32.276923	105805.878101	0.006077	0.123077	256	0.000595	196966.92097	2608.533333
6314	RPA3	3.56642526415766	27	0.003206	30.185185	28524.622993	0.001749	0.213675	75	0.000271	59647.004944	2361.697619
6315	RPA4	3.80007123352725	17	0.002019	27.882353	965.857104	0.000775	0.507353	69	0.000161	2209.883885	2198.002381
6316	RPAP2	3.87249198622818	9	0.001069	58.111111	96.537434	0.002514	0.555556	20	7.6e-05	242.756529	2165.127381
6317	RPAP3	3.80838181170604	2	0.000237	96	338.464447	0.000329	0	0	3.9e-05	607.928698	2184.460714
6318	RPGR	3.90751513712454	9	0.001069	24.111111	5041.611505	0.000102	0.111111	4	0.000105	12164.887878	2129.021429
6319	RPGRIP1L	6.15588270212513	1	0.000119	7	0	0	0	0	3.9e-05	0	1318.396825
6320	RPH3A	4.46099964383236	3	0.000356	12.666667	673.892294	4.4e-05	0	0	6.1e-05	1637.405117	1845.834127
6321	RPH3AL	4.59622462305592	3	0.000356	9.333333	96.781268	5e-06	0.666667	2	5.9e-05	305.114087	1785.088889
6322	RPIA	4.54647987652855	2	0.000237	10.5	142.525127	1.3e-05	0	0	4.4e-05	362.548103	1807.609524
6323	RPL10A	3.43155645257034	61	0.007243	68.901639	1297.495914	0.125825	0.779781	1427	0.000313	1987.990292	2479.054762
6324	RPL10L	3.49519173691084	50	0.005937	70.36	1296.237751	0.104173	0.806531	988	0.000258	2327.750662	2428.947619
6325	RPL11	3.29716253116467	67	0.007955	67.507463	24391.406784	0.125676	0.639077	1413	0.000386	45009.433471	2585.7
6326	RPL13	3.34251454351181	49	0.005818	72.326531	6541.742111	0.097804	0.75	882	0.000271	11333.433183	2541.159524
6327	RPL13A	3.42288970675531	73	0.008668	61.164384	18543.379855	0.130563	0.575723	1513	0.000401	35962.696296	2491.747619
6328	RPL14	3.45470734892556	52	0.006174	70.557692	851.226332	0.108526	0.811463	1076	0.000269	1261.45379	2458.364286
6329	RPL15	3.3038109937077	65	0.007718	68.538462	20550.986655	0.125439	0.671635	1397	0.000356	41486.20705	2576.014286
6330	RPL17	3.39641457912858	60	0.007124	68.966667	12152.248939	0.123911	0.785876	1391	0.000318	21756.006332	2500.771429
6331	RPL18	3.21761842573905	64	0.007599	73.0625	11509.614205	0.125496	0.696429	1404	0.000352	19673.91337	2646.007143
6332	RPL22L1	3.64454469903835	28	0.003325	70.892857	37.314167	0.06085	0.888889	336	0.00015	50.961245	2311.385714
6333	RPL23A	3.34085242787605	74	0.008787	60.554054	31862.948057	0.127742	0.534987	1445	0.000436	58342.689398	2555.845238
6334	RPL23AP42	3.7525822153627	6	0.000712	36.833333	1495.874035	0.001245	0	0	7.4e-05	3618.308596	2223.24881
6335	RPL24	3.27947287189837	70	0.008312	66.371429	27774.3304	0.129998	0.622774	1504	0.000389	51714.294809	2600.435714
6336	RPL26	3.34180220823934	63	0.00748	66.206349	12887.18142	0.115613	0.607271	1186	0.000345	21496.926849	2550.452381
6337	RPL27	3.40614982785231	51	0.006056	72.215686	2689.435672	0.108205	0.836863	1067	0.000266	3763.127474	2489.821429
6338	RPL27A	3.67173216193755	12	0.001425	68.75	319.013436	0.021267	0.5	33	8.2e-05	634.286777	2283.325
6339	RPL28	3.34595749732874	51	0.006056	72.686275	7212.43699	0.105724	0.788235	1005	0.000276	12391.886184	2535.211905
6340	RPL31	3.25596580790692	67	0.007955	68.238806	45845.346979	0.124936	0.631389	1396	0.000384	87283.183831	2620.62619
6341	RPL32	3.48688115873204	55	0.006531	71.581818	218.490927	0.120054	0.880135	1307	0.000276	336.271777	2434.480952
6342	RPL34	3.54600498634691	49	0.005818	70.244898	2071.691736	0.105227	0.84949	999	0.000254	3495.383724	2387.716667
6343	RPL35	3.34512643951086	59	0.007005	69.559322	11130.246939	0.117087	0.720047	1232	0.000323	18798.231385	2541.82619
